,mkt_id,output_own_price,output_own_cost,output_comp_price,output_own_profits,output_X,output_own_share,output_own_sales,day
16921,7396,6.74,6.01,6.79,1.065799,46.58,0.4828972,1.46,12
16922,7396,7.14,6.03,7.18,11.3997,46.94,0.4630155,10.27,13
16923,7396,7.14,5.95,7.18,7.6755,46.58,0.4192734,6.45,14
16924,7396,7.14,6.03,7.08,6.604498,48.02,0.3256797,5.95,15
16925,7396,7.14,6.0,7.08,12.7794,47.3,0.4880544,11.21,16
16926,7396,7.14,6.0,7.08,7.022399,50.0,0.4980646,6.16,17
16927,7396,6.69,5.97,6.72,0.4680001,56.48,0.5796562,0.65,18
16928,7396,6.69,6.01,6.72,0.2923999,60.26,0.5110489,0.43,19
16929,7396,6.98,5.93,7.11,4.263,57.02,0.4777469,4.06,20
16930,7396,6.98,6.04,7.11,6.6176,51.8,0.4939784,7.04,21
16931,7396,6.98,6.0,7.1,9.6236,50.9,0.6914703,9.82,22
16932,7396,6.98,6.02,7.1,5.2416,55.22,0.6066707,5.46,23
16933,7396,6.98,6.06,7.1,3.5604,58.64,0.5252789,3.87,24
16934,7396,6.69,5.97,6.78,0.2304001,61.16,0.5122305,0.32,25
16935,7396,6.69,6.09,6.78,0.216,61.52,0.6414364,0.36,26
16936,7396,7.1,6.05,7.06,4.808999,56.12,0.5440149,4.58,27
16937,7396,7.1,6.04,7.06,5.9678,53.96,0.4860451,5.63,28
16938,7396,7.1,5.97,7.02,6.3054,56.12,0.5158364,5.58,29
16939,7396,7.1,5.9,7.02,5.435999,55.04,0.3921721,4.53,30
16940,7396,7.1,5.95,7.02,2.921,62.6,0.4366093,2.54,31
16941,7396,6.66,5.95,6.7,0.1136,67.64,0.4788469,0.16,1
16942,7396,6.66,6.07,6.7,0.059,72.5,0.4372716,0.1,2
16943,7396,7.0,5.99,7.07,1.4544,69.08,0.5278066,1.44,3
16944,7396,7.0,5.99,7.07,2.222001,67.46,0.5253039,2.2,4
16945,7396,7.0,5.99,7.05,1.313,71.06,0.5807516,1.3,5
16946,7396,7.0,5.96,7.05,5.8136,57.02,0.6353866,5.59,6
16947,7396,7.0,6.07,7.05,2.2227,60.8,0.3884049,2.39,7
16948,7396,6.75,6.03,6.62,0.3743999,55.04,0.4809868,0.52,8
16949,7396,6.75,5.98,6.62,0.1925,62.96,0.4156875,0.25,9
16950,7396,6.96,5.94,7.0,2.5908,64.76,0.5600902,2.54,10
16951,7396,6.96,6.03,7.0,1.8228,62.78,0.4599545,1.96,11
16952,7396,6.96,6.08,7.03,4.004001,57.74,0.5676843,4.55,12
16953,7396,6.96,5.96,7.03,4.19,60.26,0.7068782,4.19,13
16954,7396,6.96,6.01,7.03,4.227499,59.54,0.5369763,4.45,14
16955,7396,6.61,5.9,6.66,0.2414,63.5,0.6161112,0.34,15
16956,7396,6.61,6.04,6.66,0.2337001,63.32,0.5442685,0.41,16
16957,7396,6.99,5.98,7.12,0.9291998,69.08,0.3563583,0.92,17
16958,7396,6.99,5.95,7.12,0.9048,73.4,0.45785,0.87,18
16959,7396,6.99,5.99,7.02,0.74,77.36,0.5297906,0.74,19
16960,7396,6.99,6.05,7.02,1.550999,67.46,0.5059999,1.65,20
16961,7396,6.99,6.09,7.02,2.015999,66.92,0.5953348,2.24,21
16962,7396,6.77,6.06,6.64,0.0852,68.9,0.4383187,0.12,22
16963,7396,6.77,6.03,6.64,0.0592,74.84,0.4236055,0.08,23
16964,7396,6.88,5.88,6.98,0.82,77.9,0.4971994,0.82,24
16965,7396,6.88,6.07,6.98,0.3483,80.42,0.4907397,0.43,25
16966,7396,6.88,5.99,6.96,0.3649001,84.2,0.5170559,0.41,26
16967,7396,6.88,6.06,6.96,0.3444,80.42,0.4614389,0.42,27
16968,7396,6.88,5.99,6.96,0.7565003,77.72,0.5108739,0.85,28
16969,7396,6.79,6.08,6.77,0.0426,80.06,0.6021661,0.06,29
16970,7396,6.79,6.02,6.77,0.0231,83.12,0.5114068,0.03,30
16971,7396,7.05,6.05,7.02,0.57,78.08,0.4881022,0.57,1
16972,7396,7.05,5.94,7.02,0.9324001,72.14,0.3733844,0.84,2
16973,7396,7.05,5.98,7.11,1.4231,71.6,0.5149511,1.33,3
16974,7396,7.05,6.03,7.11,0.6426,73.76,0.4977229,0.63,4
16975,7396,7.05,6.05,7.11,0.89,72.68,0.4653469,0.89,5
16976,7396,6.76,6.05,6.7,0.071,73.22,0.4521326,0.1,6
16977,7396,6.76,6.07,6.7,0.138,66.92,0.475884,0.2,7
16978,7396,6.96,5.93,6.98,3.017901,62.78,0.4503989,2.93,8
16979,7396,6.96,6.04,6.98,2.346,60.8,0.3746755,2.55,9
16980,7396,6.96,5.94,7.03,2.1216,68.0,0.6238775,2.08,10
16981,7396,6.96,6.04,7.03,3.358,60.8,0.5764176,3.65,11
16982,7396,6.96,6.0,7.03,3.4272,62.06,0.5663643,3.57,12
16983,7396,6.61,5.89,6.65,0.3960001,58.1,0.5797239,0.55,13
16984,7396,6.61,6.05,6.65,0.42,56.48,0.5405669,0.75,14
16985,7396,7.06,6.03,6.97,3.491699,58.82,0.5024523,3.39,15
16986,7396,7.06,5.96,6.97,1.419,64.94,0.3434442,1.29,16
16987,7396,7.06,6.02,7.0,1.508,69.44,0.4810261,1.45,17
16988,7396,7.06,5.94,7.0,1.456,69.98,0.4994807,1.3,18
16989,7396,7.06,6.08,7.0,2.1854,65.48,0.5145142,2.23,19
16990,7396,6.67,5.96,6.8,0.0852,70.34,0.5211223,0.12,20
16991,7396,6.67,6.03,6.8,0.064,73.4,0.519375,0.1,21
16992,7396,7.0,5.99,6.96,0.8181002,74.12,0.4072504,0.81,22
16993,7396,7.0,6.07,6.96,0.3440999,80.6,0.3852854,0.37,23
16994,7396,7.0,5.97,7.05,0.4120001,83.84,0.5392773,0.4,24
16995,7396,7.0,6.02,7.05,0.3332,85.82,0.5805241,0.34,25
16996,7396,7.0,6.05,7.05,0.3135,85.28,0.4971961,0.33,26
16997,7396,6.67,5.96,6.69,0.0426,79.88,0.508279,0.06,27
16998,7396,6.67,6.08,6.69,0.059,70.52,0.4604844,0.1,28
16999,7396,7.02,6.0,7.0,2.1828,66.38,0.5309779,2.14,29
17000,7396,7.02,5.97,7.0,1.7535,69.98,0.5839664,1.67,30
17001,7396,7.02,5.99,6.96,2.461701,66.02,0.4874196,2.39,31
17002,7396,7.02,6.02,6.96,2.07,67.46,0.5796736,2.07,1
17003,7396,7.02,5.9,6.96,1.456,69.44,0.4156654,1.3,2
17004,7396,6.72,6.01,6.75,0.1277999,67.82,0.4488679,0.18,3
17005,7396,6.72,5.94,6.75,0.0702,70.88,0.4126689,0.09,4
17006,7396,6.97,5.96,7.05,0.9897998,70.16,0.4331116,0.98,5
17007,7396,6.97,6.04,7.05,2.129699,67.28,0.5505828,2.29,6
17008,7396,6.97,6.04,7.04,3.0039,62.42,0.6151628,3.23,7
17009,7396,6.97,6.03,7.04,1.738999,64.94,0.5379587,1.85,8
17010,7396,6.97,6.01,7.04,1.487999,64.4,0.3917596,1.55,9
17011,7396,6.7,5.98,6.78,0.1727999,63.14,0.4304638,0.24,10
17012,7396,6.7,6.01,6.78,0.2276999,61.7,0.5161808,0.33,11
17013,7396,7.03,5.99,7.01,3.432001,61.7,0.4681217,3.3,12
17014,7396,7.03,5.99,7.01,3.723202,57.74,0.3976958,3.58,13
17015,7396,7.03,5.96,7.08,4.301401,59.9,0.5481542,4.02,14
17016,7396,7.03,5.97,7.08,4.950202,56.12,0.4475642,4.67,15
17017,7396,7.03,6.01,7.08,3.2946,60.26,0.5607424,3.23,16
17018,7396,6.7,5.98,6.69,0.3599999,58.1,0.6179574,0.5,17
17019,7396,6.7,5.94,6.69,0.2127999,61.16,0.4752178,0.28,18
17020,7396,6.97,5.94,7.12,3.512299,60.98,0.5065889,3.41,19
17021,7396,6.97,5.99,7.12,6.7228,55.4,0.6654615,6.86,20
17022,7396,6.97,6.06,7.16,4.513599,57.2,0.5629672,4.96,21
17023,7396,6.97,6.0,7.16,1.6199,62.78,0.5092083,1.67,22
17024,7396,6.97,6.03,7.16,1.315999,67.46,0.4261136,1.4,23
17025,7396,6.64,5.92,6.79,0.1008,70.34,0.5921167,0.14,24
17026,7396,6.64,5.93,6.79,0.0852,74.84,0.5671899,0.12,25
17027,7396,7.07,6.06,7.06,0.5959001,76.28,0.425853,0.59,26
17028,7396,7.07,5.97,7.06,0.8360003,76.64,0.6186142,0.76,27
17029,7396,7.07,6.02,6.91,0.8295002,76.1,0.4252198,0.79,28
17030,7396,7.07,6.01,6.91,1.0812,72.14,0.4152731,1.02,29
17031,7396,7.07,5.94,6.91,1.2317,73.04,0.5211944,1.09,30
17032,7396,6.79,6.07,6.7,0.0432,75.02,0.3990869,0.06,31
17033,7396,6.79,6.0,6.7,0.1185,68.18,0.4994599,0.15,1
17034,7396,6.97,5.95,7.12,2.5806,62.42,0.4522362,2.53,2
17035,7396,6.97,5.98,7.12,2.722499,63.86,0.545033,2.75,3
17036,7396,6.97,6.07,7.03,2.213999,66.02,0.6780642,2.46,4
17037,7396,6.97,5.9,7.03,4.055299,58.1,0.467984,3.79,5
17038,7396,6.97,6.01,7.03,2.927999,58.28,0.4030485,3.05,6
17039,7396,6.66,5.94,6.74,0.6695998,53.78,0.6146613,0.93,7
17040,7396,6.66,6.03,6.74,0.5669997,53.78,0.5683079,0.9,8
17041,7396,7.04,5.98,7.07,6.1904,51.44,0.5131214,5.84,9
17042,7396,7.04,5.97,7.07,5.788701,53.42,0.5484914,5.41,10
17043,7396,7.04,5.95,7.0,4.850501,56.48,0.5559254,4.45,11
17044,7396,7.04,5.89,7.0,4.807,58.46,0.508379,4.18,12
17045,7396,7.04,6.08,7.0,4.0416,57.74,0.4756778,4.21,13
17046,7396,6.77,6.05,6.72,0.2879999,60.8,0.6220313,0.4,14
17047,7396,6.77,5.98,6.72,0.1817,62.06,0.424374,0.23,15
17048,7396,7.1,6.05,7.06,4.504499,58.82,0.4895268,4.29,16
17049,7396,7.1,6.02,7.06,4.86,56.48,0.5159753,4.5,17
17050,7396,7.1,6.01,7.11,5.787898,53.96,0.4564519,5.31,18
17051,7396,7.1,5.93,7.11,7.031701,52.52,0.4557264,6.01,19
17052,7396,7.1,6.03,7.11,4.879199,55.22,0.5057181,4.56,20
17053,7396,6.74,6.02,6.72,0.2735999,58.46,0.5146764,0.38,21
17054,7396,6.74,5.91,6.72,0.2573,62.06,0.4648254,0.31,22
17055,7396,7.02,5.96,7.02,5.8406,56.12,0.523927,5.51,23
17056,7396,7.02,5.97,7.02,4.378501,55.4,0.4170942,4.17,24
17057,7396,7.02,6.13,7.06,4.832699,53.6,0.462626,5.43,25
17058,7396,7.02,6.04,7.06,5.8408,54.14,0.5068308,5.96,26
17059,7396,7.02,6.15,7.06,3.5148,53.96,0.3483926,4.04,27
17060,7396,6.8,6.08,6.74,0.7416003,51.8,0.5366017,1.03,28
17061,7396,6.8,6.02,6.74,0.4134001,51.98,0.4542134,0.53,29
17062,7396,7.02,5.97,7.05,4.956001,50.0,0.3352532,4.72,30
17063,7396,7.02,6.07,7.05,8.559499,51.26,0.5250945,9.01,1
17064,7396,7.02,6.0,7.13,12.1584,48.56,0.6135067,11.92,2
17065,7396,7.02,5.93,7.13,12.0663,44.78,0.4280952,11.07,3
17066,7396,7.02,6.01,7.13,13.1805,44.6,0.4794329,13.05,4
17067,7396,6.8,6.07,6.76,1.0366,45.32,0.4311266,1.42,5
17068,7396,6.8,5.99,6.76,1.838701,40.82,0.4613032,2.27,6
17069,7396,7.09,5.93,7.15,15.28881,43.7,0.4702754,13.18,7
17070,7396,7.09,5.99,7.15,11.792,47.3,0.5360973,10.72,8
17071,7396,7.09,5.95,7.09,10.83,46.4,0.4481534,9.5,9
17072,7396,7.09,5.93,7.09,13.5952,44.96,0.4614377,11.72,10
17073,7396,7.09,6.02,7.09,5.125301,47.12,0.2800199,4.79,11
17074,7396,6.57,5.84,6.76,0.8322,52.16,0.5275754,1.14,12
17075,7396,6.57,5.97,6.76,0.3240002,57.38,0.5326799,0.54,13
17076,7396,7.11,6.08,6.99,3.090001,57.2,0.3655658,3.0,14
17077,7396,7.11,5.99,6.99,5.264001,56.66,0.5356991,4.7,15
17078,7396,7.11,5.95,7.19,9.059603,49.64,0.453761,7.81,16
17079,7396,7.11,5.98,7.19,7.593601,50.18,0.5387745,6.72,17
17080,7396,7.11,6.12,7.19,8.177402,50.0,0.5208219,8.26,18
17081,7396,6.71,5.99,6.8,0.9504004,48.02,0.5708756,1.32,19
17082,7396,6.71,6.03,6.8,0.5099999,51.62,0.5467969,0.75,20
17083,7396,7.06,5.96,7.15,9.372,51.62,0.5517082,8.52,21
17084,7396,7.06,6.0,7.15,10.0912,50.9,0.541137,9.52,22
17085,7396,7.06,6.06,7.04,6.11,50.54,0.5637025,6.11,23
17086,7396,7.06,6.04,7.04,6.4464,51.62,0.4089454,6.32,24
17087,7396,7.06,5.96,7.04,7.765999,49.46,0.4408834,7.06,25
17088,7396,6.62,5.9,6.68,0.7271998,49.64,0.4931563,1.01,26
17089,7396,6.62,6.05,6.68,1.145699,46.4,0.6046067,2.01,27
17090,7396,7.25,6.04,7.2,21.0661,40.1,0.5038415,17.41,28
17091,7396,7.25,6.0,7.2,20.3,40.1,0.4723899,16.24,29
17092,7396,7.25,5.95,7.25,26.182,36.5,0.4966689,20.14,30
17093,7396,7.25,6.02,7.25,30.5778,35.06,0.5459748,24.86,31
17094,7396,7.25,6.08,7.25,21.0951,35.42,0.5053679,18.03,1
17095,7396,6.75,6.03,6.77,0.6551998,46.22,0.380206,0.91,2
17096,7396,6.75,6.04,6.77,1.0437,46.4,0.6756645,1.47,3
17097,7396,7.16,6.0,7.19,15.7992,44.78,0.535619,13.62,4
17098,7396,7.16,6.02,7.19,17.499,42.62,0.6064119,15.35,5
17099,7396,7.16,6.02,7.15,17.6016,42.08,0.5341126,15.44,6
17100,7396,7.16,6.04,7.15,15.8144,42.08,0.4517928,14.12,7
17101,7396,7.16,6.06,7.15,15.224,38.3,0.4286538,13.84,8
17102,7396,6.78,6.04,6.75,2.516001,36.5,0.5148829,3.4,9
17103,7396,6.78,5.99,6.75,2.330501,36.86,0.4472232,2.95,10
17104,7396,7.37,6.07,7.27,30.23799,34.16,0.5081452,23.26,11
17105,7396,7.37,5.95,7.27,22.6206,33.8,0.4482391,15.93,12
17106,7396,7.37,6.0,7.25,32.4142,33.8,0.5507392,23.66,13
17107,7396,7.37,6.06,7.25,22.3486,35.06,0.3960675,17.06,14
17108,7396,7.37,6.04,7.25,17.6092,33.98,0.4177918,13.24,15
17109,7396,6.76,6.02,6.67,2.323601,33.98,0.3168887,3.14,16
17110,7396,6.76,6.0,6.67,3.237601,35.06,0.5004827,4.26,17
17111,7396,7.21,5.98,7.22,22.8165,35.6,0.5419576,18.55,18
17112,7396,7.21,5.98,7.22,31.119,33.62,0.5332485,25.3,19
17113,7396,7.21,5.98,7.27,26.6049,33.62,0.5143551,21.63,20
17114,7396,7.21,6.02,7.27,32.8678,33.62,0.5819377,27.62,21
17115,7396,7.21,6.0,7.27,27.0919,33.98,0.5410531,22.39,22
17116,7396,6.78,6.04,6.8,3.581601,35.42,0.5459587,4.84,23
17117,7396,6.78,5.98,6.8,2.328001,37.58,0.456273,2.91,24
17118,7396,7.27,6.04,7.24,22.386,37.04,0.4960908,18.2,25
17119,7396,7.27,5.97,7.24,20.566,39.74,0.5552403,15.82,26
17120,7396,7.27,6.0,7.15,11.3411,41.0,0.31644,8.93,27
17121,7396,7.27,6.06,7.15,13.5399,41.54,0.37142,11.19,28
17122,7396,7.27,6.01,7.15,26.43479,37.58,0.5656679,20.98,29
17123,7396,6.6,5.86,6.75,3.359599,34.88,0.5656488,4.54,30
17124,7396,6.6,5.95,6.75,4.199001,32.18,0.5885794,6.46,1
17125,7396,7.36,6.0,7.3,35.9312,30.92,0.5005273,26.42,2
17126,7396,7.36,6.04,7.3,34.1352,32.0,0.4831706,25.86,3
17127,7396,7.36,5.95,7.35,33.67081,32.18,0.4677079,23.88,4
17128,7396,7.36,6.04,7.35,30.8088,30.56,0.4438771,23.34,5
17129,7396,7.36,6.08,7.35,33.8816,30.02,0.5697615,26.47,6
17130,7396,6.72,5.98,6.72,3.174599,32.9,0.4466553,4.29,7
17131,7396,6.72,5.93,6.72,3.0257,38.3,0.6599043,3.83,8
17132,7396,7.18,6.0,7.31,17.3814,36.68,0.4129075,14.73,9
17133,7396,7.18,6.03,7.31,27.47349,32.9,0.5204877,23.89,10
17134,7396,7.18,5.97,7.25,33.9526,32.36,0.5512522,28.06,11
17135,7396,7.18,6.04,7.25,32.7066,32.36,0.5647748,28.69,12
17136,7396,7.18,5.97,7.25,22.6028,32.54,0.3861674,18.68,13
17137,7396,6.74,5.99,6.76,3.615,32.54,0.5055575,4.82,14
17138,7396,6.74,6.05,6.76,1.890599,32.54,0.3424537,2.74,15
17139,7396,7.33,6.02,7.37,31.3614,33.08,0.5100383,23.94,16
17140,7396,7.33,5.93,7.37,21.84,40.1,0.5243903,15.6,17
17141,7396,7.33,6.02,7.27,12.5891,40.82,0.3471941,9.61,18
17142,7396,7.33,5.98,7.27,24.2595,39.2,0.5190601,17.97,19
17143,7396,7.33,6.01,7.27,23.6808,38.84,0.552987,17.94,20
17144,7396,6.68,5.95,6.8,1.971,39.2,0.4877676,2.7,21
17145,7396,6.68,6.02,6.8,2.0262,37.4,0.4721934,3.07,22
17146,7396,7.22,5.97,7.25,24.3625,37.4,0.507165,19.49,23
17147,7396,7.22,5.98,7.25,18.6868,36.5,0.4298078,15.07,24
17148,7396,7.22,6.09,7.13,19.27779,37.22,0.5743068,17.06,25
17149,7396,7.22,6.07,7.13,25.38049,34.7,0.4884591,22.07,26
17150,7396,7.22,5.9,7.13,29.43599,33.98,0.436943,22.3,27
17151,7396,6.78,6.03,6.76,4.485,28.94,0.4808372,5.98,28
17152,7396,6.78,5.99,6.76,7.133704,27.68,0.5681823,9.03,29
17153,7396,7.33,5.92,7.38,41.2002,29.3,0.5033625,29.22,30
17154,7396,7.22,5.91,7.25,26.4882,30.38,0.4042103,20.22,31
17155,7403,7.33,6.0,7.25,33.0372,33.62,0.5429664,24.84,1
17156,7403,7.33,5.97,7.25,25.9216,33.44,0.4609748,19.06,2
17157,7403,7.33,6.0,7.23,24.8976,32.9,0.4898522,18.72,3
17158,7403,7.33,6.04,7.23,32.637,32.9,0.5558181,25.3,4
17159,7403,6.72,5.96,6.77,4.901998,32.9,0.5394257,6.45,5
17160,7403,6.72,5.97,6.77,3.405,32.9,0.5483845,4.54,6
17161,7403,7.39,6.01,7.19,37.92239,32.9,0.6114744,27.48,7
17162,7403,7.39,6.0,7.19,18.1117,32.9,0.3016319,13.03,8
17163,7403,7.39,6.12,7.19,26.4287,32.9,0.4192319,20.81,9
17164,7403,7.39,5.95,7.3,37.7856,32.9,0.5591332,26.24,10
17165,7403,7.39,5.98,7.3,29.9484,32.9,0.4620251,21.24,11
17166,7403,6.72,5.96,6.83,4.932398,32.9,0.5478966,6.49,12
17167,7403,6.72,6.14,6.83,3.5438,32.9,0.5091713,6.11,13
17168,7403,7.27,5.98,7.29,29.0766,32.36,0.4760576,22.54,14
17169,7403,7.27,6.0,7.29,26.1493,32.54,0.5557011,20.59,15
17170,7403,7.27,5.92,7.29,36.6795,32.54,0.5540164,27.17,16
17171,7403,7.27,5.98,7.21,38.2872,32.72,0.6089936,29.68,17
17172,7403,7.27,6.0,7.21,35.4965,32.72,0.539794,27.95,18
17173,7403,6.81,6.06,6.69,3.39,32.72,0.4277032,4.52,19
17174,7403,6.81,6.01,6.69,3.615999,32.72,0.4793967,4.52,20
17175,7403,7.24,5.93,7.23,31.0208,32.72,0.5249957,23.68,21
17176,7403,7.24,5.95,7.23,30.0699,32.72,0.446692,23.31,22
17177,7403,7.24,5.98,7.23,31.46219,32.72,0.4821663,24.97,23
17178,7403,7.24,6.01,7.26,27.24449,32.72,0.4853849,22.15,24
17179,7403,7.24,6.0,7.26,30.66519,32.72,0.5119883,24.73,25
17180,7403,6.72,5.97,6.72,3.045,32.9,0.4792357,4.06,26
17181,7403,6.72,5.91,6.72,4.293,32.72,0.5835923,5.3,27
17182,7403,7.31,6.02,7.39,29.4249,32.72,0.4776511,22.81,28
17183,7403,7.31,5.92,7.39,36.5292,32.72,0.5353154,26.28,29
17184,7403,7.31,6.07,7.39,34.02559,32.72,0.5436975,27.44,30
17185,7403,7.31,5.93,7.23,37.9362,32.72,0.5652957,27.49,31
17186,7403,7.31,6.06,7.23,24.1,32.72,0.429599,19.28,1
17187,7403,6.74,5.98,6.76,4.544798,32.72,0.5294681,5.98,2
17188,7403,6.74,6.04,6.76,2.211999,32.72,0.3582868,3.16,3
17189,7403,7.38,6.05,7.33,32.718,32.72,0.5029877,24.6,4
17190,7403,7.38,5.96,7.33,26.9942,32.72,0.4211627,19.01,5
17191,7403,7.38,6.03,7.33,33.7365,32.72,0.4970219,24.99,6
17192,7403,7.38,6.0,7.38,34.5138,32.72,0.4986938,25.01,7
17193,7403,7.38,6.0,7.38,39.1644,32.72,0.6831461,28.38,8
17194,7403,6.78,6.03,6.71,4.02,32.72,0.6103747,5.36,9
17195,7403,6.78,5.98,6.71,2.896001,32.54,0.3608229,3.62,10
17196,7403,7.37,5.97,7.12,40.012,32.54,0.6652938,28.58,11
17197,7403,7.37,5.98,7.12,28.4533,32.54,0.4170391,20.47,12
17198,7403,7.37,6.02,7.12,31.59,32.54,0.4481541,23.4,13
17199,7403,7.37,6.0,7.39,33.6335,32.54,0.5421371,24.55,14
17200,7403,7.37,6.06,7.39,26.4751,32.36,0.4406509,20.21,15
17201,7403,6.8,6.05,6.7,3.8625,32.36,0.4787093,5.15,16
17202,7403,6.8,6.03,6.7,3.3572,32.54,0.4885115,4.36,17
17203,7403,7.33,5.97,7.32,36.2304,32.54,0.5503229,26.64,18
17204,7403,7.33,6.02,7.32,26.9729,32.54,0.4254217,20.59,19
17205,7403,7.33,5.96,7.32,26.4273,32.54,0.4137908,19.29,20
17206,7403,7.33,6.01,7.25,34.57079,32.54,0.5364566,26.19,21
17207,7403,7.33,5.96,7.25,35.1679,32.54,0.5162068,25.67,22
17208,7403,6.84,6.09,6.74,3.6075,32.54,0.5236524,4.81,23
17209,7403,6.84,6.01,6.74,3.2287,32.54,0.474295,3.89,24
17210,7403,7.36,5.97,7.25,38.86441,32.54,0.6257037,27.96,25
17211,7403,7.36,6.06,7.25,28.236,32.54,0.4965233,21.72,26
17212,7403,7.36,6.05,7.25,23.0953,32.36,0.4085171,17.63,27
17213,7403,7.36,6.06,7.33,26.793,33.98,0.5031264,20.61,28
17214,7403,7.36,6.0,7.33,7.833601,37.94,0.223882,5.76,1
17215,7403,6.8,6.07,6.68,2.1097,39.56,0.529286,2.89,2
17216,7403,6.8,5.89,6.68,2.038401,41.72,0.6049324,2.24,3
17217,7403,7.14,5.89,7.22,24.9875,38.12,0.508314,19.99,4
17218,7403,7.14,5.96,7.22,23.0572,37.76,0.4770693,19.54,5
17219,7403,7.14,5.98,7.22,18.3164,39.74,0.5005254,15.79,6
17220,7403,7.14,5.98,7.16,15.8108,38.84,0.4583195,13.63,7
17221,7403,7.14,6.02,7.16,24.6736,38.48,0.6261892,22.03,8
17222,7403,6.71,5.98,6.71,1.6644,40.64,0.4513848,2.28,9
17223,7403,6.71,6.03,6.71,0.9179998,43.16,0.3659463,1.35,10
17224,7403,7.35,6.09,7.29,25.80479,35.06,0.4806179,20.48,11
17225,7403,7.35,5.96,7.29,31.4001,35.42,0.5567815,22.59,12
17226,7403,7.35,5.97,7.29,13.7448,37.4,0.373174,9.96,13
17227,7403,7.35,5.97,7.3,30.4566,35.78,0.5029935,22.07,14
17228,7403,7.35,5.98,7.3,14.7001,39.56,0.3930197,10.73,15
17229,7403,6.7,5.97,6.73,1.0439,45.14,0.4536433,1.43,16
17230,7403,6.7,6.07,6.73,1.915199,42.08,0.6053714,3.04,17
17231,7403,7.28,6.08,7.27,19.704,37.76,0.4479397,16.42,18
17232,7403,7.28,5.98,7.27,12.818,38.66,0.3159734,9.86,19
17233,7403,7.28,5.98,7.27,19.578,38.48,0.5845029,15.06,20
17234,7403,7.28,5.98,7.13,20.176,39.02,0.5002608,15.52,21
17235,7403,7.28,6.0,7.13,14.8864,42.26,0.4299417,11.63,22
17236,7403,6.82,6.09,6.75,1.1388,44.42,0.4635676,1.56,23
17237,7403,6.82,6.07,6.75,0.585,44.96,0.3365348,0.78,24
17238,7403,7.26,6.09,7.11,16.6257,42.44,0.5003563,14.21,25
17239,7403,7.26,6.01,7.11,11.2375,42.08,0.3628133,8.99,26
17240,7403,7.26,5.95,7.11,18.1566,42.62,0.5264574,13.86,27
17241,7403,7.26,6.05,7.21,13.4431,43.34,0.4481879,11.11,28
17242,7403,7.26,5.96,7.21,13.546,46.58,0.6712273,10.42,29
17243,7403,6.77,6.05,6.72,0.7199998,47.66,0.5321245,1.0,30
17244,7403,6.77,5.97,6.72,0.6160001,48.2,0.371821,0.77,31
17245,7403,7.16,6.06,7.15,10.109,48.92,0.4829719,9.19,1
17246,7403,7.16,6.07,7.15,8.382097,50.0,0.4489486,7.69,2
17247,7403,7.16,6.01,7.15,5.646498,52.52,0.409517,4.91,3
17248,7403,7.16,6.02,7.09,10.7958,43.34,0.434615,9.47,4
17249,7403,7.16,5.99,7.09,13.2561,42.8,0.4226761,11.33,5
17250,7403,6.78,6.05,6.7,0.8979,46.22,0.4754328,1.23,6
17251,7403,6.78,6.01,6.7,0.8316,48.02,0.5139464,1.08,7
17252,7403,7.1,5.99,7.2,10.5783,47.84,0.5081512,9.53,8
17253,7403,7.1,5.92,7.2,11.623,48.92,0.6232918,9.85,9
17254,7403,7.1,5.99,7.2,7.237201,47.12,0.4040509,6.52,10
17255,7403,7.1,6.0,7.09,13.013,45.5,0.4798374,11.83,11
17256,7403,7.1,5.92,7.09,13.7824,43.16,0.5031908,11.68,12
17257,7403,6.68,5.95,6.72,1.3943,43.88,0.4902586,1.91,13
17258,7403,6.68,6.01,6.72,1.829099,41.54,0.6047382,2.73,14
17259,7403,7.24,6.09,7.1,14.2485,44.6,0.5930172,12.39,15
17260,7403,7.24,5.97,7.1,10.1219,49.1,0.426597,7.97,16
17261,7403,7.24,5.98,7.1,6.501598,53.24,0.5392947,5.16,17
17262,7403,7.24,5.95,7.1,6.6048,52.88,0.4524482,5.12,18
17263,7403,7.24,6.06,7.1,5.345399,54.86,0.4375404,4.53,19
17264,7403,6.79,6.07,6.72,0.2951999,55.58,0.3601427,0.41,20
17265,7403,6.79,5.92,6.72,0.4436999,56.48,0.4931569,0.51,21
17266,7403,6.98,5.96,6.96,2.6826,56.48,0.3384536,2.63,22
17267,7403,6.98,5.96,6.96,3.774,57.92,0.3974545,3.7,23
17268,7403,6.98,5.99,6.96,4.643101,59.0,0.5584738,4.69,24
17269,7403,6.98,6.0,7.0,3.0282,59.18,0.4802086,3.09,25
17270,7403,6.98,6.05,7.0,10.6113,48.74,0.5085504,11.41,26
17271,7403,6.67,5.94,6.67,1.1242,47.48,0.524446,1.54,27
17272,7403,6.67,6.02,6.67,0.8385001,46.4,0.4139927,1.29,28
17273,7403,7.12,5.98,7.13,13.8966,46.58,0.5217324,12.19,29
17274,7403,7.12,6.04,7.13,8.629199,46.22,0.4433074,7.99,30
17275,7403,7.12,5.94,7.13,9.947399,51.44,0.5194995,8.43,1
17276,7403,7.12,5.97,7.07,9.878501,51.44,0.5050483,8.59,2
17277,7403,7.12,5.91,7.07,9.704201,49.28,0.5911798,8.02,3
17278,7403,6.74,6.01,6.73,1.423499,44.96,0.6263598,1.95,4
17279,7403,6.74,6.02,6.73,1.4256,42.26,0.4196111,1.98,5
