mkt_id,output_own_price,output_own_cost,output_comp_price,output_own_profits,output_X,output_own_share,output_own_sales,day
7393,7.07,5.94,7.25,13.7295,41.18,0.4219008,12.15,23
78,6.74,6.07,6.69,0.8039995,43.34,0.3533183,1.2,14
4887,7.13,5.98,7.16,6.704501,50.0,0.5764406,5.83,16
167,6.7,6.01,6.71,0.0965999,70.7,0.4969868,0.14,4
5371,7.08,6.1,7.18,15.6408,43.88,0.5509096,15.96,2
5109,6.75,6.03,6.61,0.6551998,50.0,0.4295739,0.91,30
2704,6.99,6.06,7.0,1.4973,66.56,0.4222816,1.61,28
7330,7.02,5.91,6.95,1.5318,70.16,0.5299113,1.38,1
91,6.95,5.93,7.07,1.2036,69.62,0.4917467,1.18,5
4911,6.7,5.98,6.72,0.6119998,52.52,0.5104041,0.85,12
3875,7.27,5.96,7.16,16.9907,37.22,0.4123431,12.97,20
13674,7.16,5.95,7.07,14.157,44.96,0.5373924,11.7,6
3875,6.65,5.93,6.7,0.1944001,66.02,0.5245313,0.27,17
7403,7.16,6.06,7.15,10.109,48.92,0.4829719,9.19,1
7370,6.67,5.94,6.71,0.6716,49.82,0.4158669,0.92,12
5100,7.19,5.92,7.33,27.2034,33.8,0.496989,21.42,4
7374,7.01,5.95,7.02,1.706601,66.92,0.498813,1.61,23
5371,6.69,5.97,6.75,1.1592,44.78,0.5268692,1.61,31
44,7.42,6.02,7.4,41.622,29.3,0.5786614,29.73,22
167,7.14,6.03,7.13,9.190797,48.74,0.4664249,8.28,16
5371,7.14,6.01,7.08,12.5882,43.7,0.4489455,11.14,4
91,7.2,6.01,7.26,11.4597,40.28,0.3437,9.63,14
4887,7.05,5.96,7.02,1.7004,70.34,0.4993659,1.56,30
603,6.8,5.98,6.72,0.1968,63.86,0.4836161,0.24,22
78,7.17,5.96,7.09,15.488,41.36,0.4769325,12.8,19
15000,7.15,5.97,7.09,17.9832,41.0,0.5695527,15.24,9
2306,7.03,6.07,7.03,0.5184,80.96,0.5833281,0.54,25
2485,6.74,6.01,6.61,2.036699,41.54,0.4471246,2.79,9
7075,6.75,6.02,6.74,3.1682,34.7,0.5344424,4.34,1
2812,7.16,6.0,7.09,15.892,44.96,0.5015357,13.7,4
7331,6.95,5.95,7.0,0.49,82.04,0.5439328,0.49,1
5109,7.07,5.98,7.07,10.246,50.72,0.615173,9.4,2
7329,7.24,6.05,7.28,30.17839,35.24,0.5630233,25.36,19
7329,6.6,6.05,6.74,0.0605,72.32,0.5102729,0.11,21
603,7.08,6.05,6.97,2.266,64.76,0.5072421,2.2,19
4896,7.15,6.05,7.16,19.613,40.82,0.6251242,17.83,18
7370,6.7,5.98,6.77,0.5687999,52.7,0.4803714,0.79,27
183,7.27,5.99,7.15,21.37601,39.92,0.4921187,16.7,26
150,6.78,6.07,6.72,0.3053,59.9,0.6594603,0.43,21
2261,7.02,6.01,7.03,1.7978,63.5,0.3707998,1.78,15
5349,7.2,5.94,7.11,33.94439,33.62,0.5266591,26.94,2
15555,6.95,5.92,7.06,0.9578997,71.24,0.4560524,0.93,30
4896,6.69,6.02,6.69,0.7236001,50.54,0.4523987,1.08,7
154,7.27,6.03,7.22,20.1872,40.82,0.5558808,16.28,15
7075,7.01,5.96,7.08,4.935001,58.28,0.5535204,4.7,22
7187,7.25,6.03,7.24,11.9926,38.48,0.4089764,9.83,26
167,7.05,6.04,7.06,0.5151001,79.16,0.46545,0.51,24
2700,7.16,6.01,7.25,16.1575,42.62,0.5034276,14.05,27
5100,7.19,6.04,7.1,15.1225,43.88,0.5634316,13.15,18
5099,7.01,6.07,6.95,0.2256,83.48,0.3319601,0.24,28
2812,7.06,5.96,7.02,2.53,65.3,0.5663182,2.3,11
7396,7.36,6.0,7.3,35.9312,30.92,0.5005273,26.42,2
13777,6.71,5.99,6.66,0.3528001,58.1,0.5183591,0.49,27
5109,6.83,6.02,6.78,1.7334,33.08,0.2688765,2.14,6
7341,7.09,5.97,7.13,14.33601,43.52,0.5677514,12.8,1
183,6.78,5.94,6.8,0.8652002,44.6,0.3857663,1.03,14
167,6.77,6.05,6.74,0.144,66.2,0.4573153,0.2,17
2306,7.1,6.0,7.03,6.347,52.16,0.4143025,5.77,18
7330,7.41,5.99,7.4,41.6202,27.5,0.5091446,29.31,21
5029,7.11,6.02,7.08,8.763601,51.98,0.6651539,8.04,23
5279,7.14,5.99,7.21,15.203,40.28,0.4115532,13.22,25
7106,6.71,5.97,6.82,2.767601,33.08,0.4954914,3.74,28
183,7.21,6.0,7.29,20.1586,33.8,0.4079811,16.66,10
131,6.97,5.95,6.98,0.5202,79.52,0.5228705,0.51,19
7075,7.18,6.0,7.21,15.517,40.64,0.4780032,13.15,27
5029,6.96,5.97,7.08,4.029301,57.56,0.454275,4.07,27
5349,6.76,6.04,6.85,0.5112002,49.1,0.5088459,0.71,5
5100,7.03,6.02,7.05,4.969201,58.46,0.5017382,4.92,15
2700,6.69,5.97,6.76,0.4968002,55.04,0.4914302,0.69,27
7432,6.72,6.09,6.69,2.041199,38.66,0.5076579,3.24,17
131,7.01,5.99,7.02,5.202002,53.06,0.466931,5.1,20
164,7.03,6.03,6.99,0.29,82.04,0.3705252,0.29,29
91,7.04,5.86,7.05,3.256799,61.52,0.4641826,2.76,30
5142,7.0,5.95,7.03,8.179502,52.7,0.5648064,7.79,25
2700,7.0,6.02,7.03,0.4214,75.92,0.3555749,0.43,6
7106,7.33,5.95,7.25,23.7774,40.46,0.5735223,17.23,12
7187,6.78,6.07,6.72,0.1633,65.48,0.6297663,0.23,17
7396,6.88,5.88,6.98,0.82,77.9,0.4971994,0.82,24
13674,6.67,6.02,6.82,0.104,71.06,0.5560709,0.16,11
2485,7.0,5.94,7.02,0.848,74.12,0.4535528,0.8,9
5397,7.15,5.99,7.09,5.336001,55.04,0.4854642,4.6,10
5029,6.71,5.98,6.78,1.7958,38.3,0.448903,2.46,23
44,6.98,6.02,7.05,1.7856,57.56,0.2591628,1.86,30
7341,7.19,6.06,7.2,16.7805,41.0,0.4520789,14.85,26
7403,7.36,5.97,7.25,38.86441,32.54,0.6257037,27.96,25
5099,7.14,6.03,7.21,11.8215,39.2,0.3535804,10.65,20
15000,6.63,6.06,6.71,4.297801,30.56,0.5000682,7.54,20
3875,7.12,6.0,7.21,13.9664,43.7,0.5189289,12.47,7
5142,7.01,5.95,7.2,5.851202,49.28,0.3815367,5.52,4
7412,6.67,5.95,6.76,0.9432003,50.36,0.5818293,1.31,30
7389,7.24,6.01,7.23,22.91489,38.66,0.5272275,18.63,20
2290,6.78,5.99,6.76,4.281803,32.36,0.4994951,5.42,24
2704,7.05,5.93,7.02,4.569602,59.36,0.4679663,4.08,3
164,6.72,5.98,6.8,2.441999,36.5,0.4282029,3.3,2
13777,6.98,6.05,7.1,9.532498,51.08,0.6092861,10.25,16
91,6.68,5.95,6.76,1.0366,49.82,0.5884089,1.42,11
5349,7.17,6.08,7.08,17.3855,41.0,0.5266005,15.95,5
7412,7.0,5.97,7.06,3.193001,57.2,0.3596006,3.1,13
5099,6.67,5.99,6.7,1.808801,42.8,0.516024,2.66,10
7341,6.71,5.96,6.81,3.6225,34.34,0.6088417,4.83,2
2306,7.03,6.01,7.04,2.2236,65.48,0.5428886,2.18,22
2306,7.07,6.05,7.15,20.2266,39.56,0.5959839,19.83,29
5100,6.75,6.0,6.81,4.2525,32.9,0.6321236,5.67,2
131,7.31,6.08,7.3,24.6984,32.0,0.439584,20.08,30
7369,6.98,6.06,7.12,2.2908,61.88,0.4624614,2.49,12
15000,7.1,6.01,7.07,6.910598,55.04,0.502027,6.34,2
7370,7.08,6.0,7.1,4.0824,59.36,0.5286432,3.78,10
91,7.47,6.03,7.45,44.03519,26.78,0.4918077,30.58,21
7330,7.02,6.05,7.04,0.7274998,75.92,0.5336562,0.75,18
2306,7.07,5.93,7.15,14.31841,44.24,0.4862362,12.56,27
167,6.95,6.01,6.92,0.9587995,71.06,0.3870533,1.02,9
7329,6.7,6.01,6.74,0.5588996,53.06,0.4983848,0.81,12
2261,7.05,5.95,6.98,0.5060002,82.22,0.4955332,0.46,24
15555,6.73,6.0,6.73,1.9272,37.4,0.4268475,2.64,16
5397,6.67,5.96,6.73,0.0213,80.42,0.3997161,0.03,15
5371,6.98,6.06,7.08,11.0216,49.28,0.6378277,11.98,24
7374,6.65,6.08,6.72,0.0513,74.12,0.4967951,0.09,21
7369,7.13,6.08,7.14,5.239501,50.54,0.3441857,4.99,9
7319,7.14,6.06,7.09,8.002799,52.52,0.521396,7.41,15
183,7.09,5.88,7.18,16.6738,42.26,0.508195,13.78,19
15000,7.07,5.97,6.99,1.166,67.82,0.3964933,1.06,20
7412,7.16,6.02,7.1,11.1834,46.22,0.4615963,9.81,5
5029,6.7,6.1,6.76,1.146,44.78,0.5684187,1.91,10
2485,6.73,5.99,6.74,0.3034001,61.88,0.5413219,0.41,21
7106,7.2,5.99,7.18,20.7999,40.46,0.5691636,17.19,18
5371,6.72,6.0,6.69,0.5471998,55.22,0.5163957,0.76,7
2700,7.14,6.03,7.24,31.27979,34.34,0.5757229,28.18,9
13777,7.09,6.03,7.07,3.2436,58.1,0.3828182,3.06,25
7403,7.09,6.02,7.18,19.1958,37.22,0.4508192,17.94,24
183,7.19,5.95,7.27,24.0312,39.56,0.536576,19.38,11
7319,7.04,6.03,6.91,1.2928,70.16,0.4860171,1.28,15
2704,7.01,6.06,7.13,2.356001,59.18,0.4579587,2.48,15
3875,6.71,6.0,6.67,0.0994,70.88,0.4823261,0.14,8
5099,7.16,5.95,7.16,25.2769,38.66,0.5219383,20.89,10
7389,7.22,6.0,7.27,21.9966,34.88,0.4738854,18.03,7
7329,7.15,6.1,7.28,27.99301,35.42,0.6198276,26.66,15
4887,7.05,5.96,7.03,1.4497,70.16,0.5430819,1.33,2
7341,7.2,5.99,7.1,13.8787,46.04,0.5380862,11.47,27
167,7.22,6.12,7.1,14.707,42.8,0.4875225,13.37,14
2700,7.19,6.0,7.16,12.3165,41.9,0.3771294,10.35,20
7394,7.02,5.97,7.12,11.4555,46.76,0.4771718,10.91,4
5397,6.65,6.0,6.73,0.1365,67.1,0.6169249,0.21,14
5371,7.19,6.0,7.2,15.3034,38.12,0.4341969,12.86,26
2306,7.28,6.01,7.24,9.2075,40.46,0.2867628,7.25,6
2812,6.66,6.03,6.65,0.0945,70.88,0.4691221,0.15,14
154,7.28,5.96,7.35,32.8548,32.18,0.4889686,24.89,31
7412,6.74,6.01,6.69,1.481899,42.62,0.4789124,2.03,2
2252,7.06,5.91,7.16,13.34,43.52,0.6018766,11.6,7
5371,7.0,5.99,6.93,1.3736,69.26,0.446643,1.36,30
2290,7.34,5.92,7.36,25.347,32.36,0.3867832,17.85,30
2261,7.35,6.0,7.18,28.0395,34.34,0.586691,20.77,8
7432,7.2,5.96,7.19,12.0156,41.54,0.4782878,9.69,1
2704,6.99,6.04,7.05,11.837,47.3,0.5337917,12.46,29
7432,7.19,5.91,7.11,22.7968,40.64,0.5812414,17.81,19
7319,7.28,6.03,7.42,27.8375,32.0,0.4761449,22.27,5
7432,7.05,5.96,7.14,4.2946,54.68,0.4283824,3.94,24
15555,6.82,6.01,6.81,3.2643,32.36,0.5460283,4.03,10
7396,7.2,6.03,7.14,16.81289,42.62,0.5175952,14.37,28
7394,6.71,5.96,6.78,4.125,34.7,0.5291674,5.5,30
167,7.11,6.05,7.22,12.1264,42.62,0.4330512,11.44,27
13777,7.25,6.01,7.24,23.436,36.86,0.5795528,18.9,15
5109,7.17,5.98,7.01,4.2721,57.92,0.4169943,3.59,9
154,6.79,5.97,6.76,0.164,65.84,0.45121,0.2,15
91,7.19,6.1,7.09,16.2955,40.28,0.4378781,14.95,24
78,7.08,5.99,6.98,0.8284001,75.02,0.582074,0.76,6
7187,6.66,5.99,6.66,1.6214,39.74,0.4508311,2.42,22
7393,7.11,5.99,7.11,11.2448,48.74,0.5029673,10.04,2
7393,6.79,6.03,6.72,4.126799,28.4,0.3740875,5.43,20
2252,7.28,5.93,7.29,35.76151,32.72,0.6346682,26.49,4
13674,7.02,5.92,7.03,2.915,57.2,0.3184078,2.65,17
7412,7.21,6.02,7.27,30.2736,35.42,0.6127756,25.44,15
5349,6.82,5.97,6.63,0.034,83.3,0.4404233,0.04,28
2306,6.68,6.0,6.68,0.1768,68.18,0.57676,0.26,11
13777,6.69,5.96,6.68,1.0439,43.16,0.389802,1.43,13
44,7.42,5.95,7.38,35.97091,29.84,0.4457766,24.47,25
7331,6.78,6.05,6.72,1.6936,41.36,0.4679751,2.32,9
5029,7.03,6.03,7.05,0.92,75.02,0.5539452,0.92,3
2485,6.65,5.94,6.73,0.0568,72.32,0.4086524,0.08,24
5397,7.03,6.01,7.09,6.1404,54.32,0.5483403,6.02,15
7393,6.76,6.04,6.73,0.5976002,52.88,0.5459309,0.83,19
2485,6.74,6.02,6.74,0.3743999,56.48,0.4708512,0.52,28
2306,7.13,5.95,7.19,18.29,41.36,0.4848989,15.5,1
7329,7.15,5.91,7.09,15.7976,44.78,0.5706148,12.74,28
4896,7.03,5.97,6.96,1.473401,70.16,0.5043607,1.39,30
167,6.72,5.97,6.75,3.615,34.88,0.5432107,4.82,28
7393,6.59,6.01,6.73,0.1914,58.46,0.4131814,0.33,29
164,7.05,5.99,7.01,5.989003,56.3,0.5893619,5.65,30
2704,7.05,5.98,7.03,7.468601,53.24,0.5565217,6.98,29
7369,7.06,6.01,7.04,5.774999,53.24,0.4533563,5.5,21
2485,7.35,5.94,7.37,27.7911,32.54,0.414511,19.71,10
5404,6.79,6.07,6.75,0.4103999,52.88,0.4642728,0.57,19
7187,7.3,6.04,7.23,29.76121,32.72,0.4675384,23.62,6
5349,7.07,5.99,7.02,7.851603,53.06,0.6026042,7.27,17
5279,7.13,6.03,7.16,22.176,39.92,0.5970521,20.16,19
2261,7.38,6.01,7.32,30.5647,31.1,0.4598829,22.31,23
91,7.2,6.01,7.07,14.4704,44.24,0.5270633,12.16,27
5371,7.38,5.98,7.31,25.466,32.54,0.3861165,18.19,1
4911,7.06,6.04,7.08,2.2134,58.46,0.3859676,2.17,21
2261,7.25,5.88,7.32,29.181,33.62,0.5193114,21.3,17
7369,6.7,5.98,6.69,0.2591999,57.56,0.3870128,0.36,21
7106,6.67,5.94,6.7,1.1753,43.88,0.5369341,1.61,9
5279,7.1,5.93,7.01,5.1831,56.66,0.523964,4.43,17
7396,7.1,6.02,7.06,4.86,56.48,0.5159753,4.5,17
167,7.04,6.01,7.0,0.5767999,81.32,0.4914198,0.56,25
4896,7.02,5.99,6.94,1.1639,72.5,0.509074,1.13,27
7394,7.35,5.97,7.36,36.58381,32.0,0.5271944,26.51,30
7187,6.73,6.02,6.7,0.355,50.36,0.3224742,0.5,27
2485,6.74,5.96,6.61,1.5366,43.7,0.4088829,1.97,10
7432,6.68,6.03,6.74,0.0909999,72.68,0.5205651,0.14,23
603,6.69,5.97,6.78,0.1872001,61.16,0.4638593,0.26,7
2290,7.14,5.96,7.15,10.0064,48.02,0.5721803,8.48,7
2812,6.73,6.0,6.67,1.4673,39.92,0.4672846,2.01,16
7075,7.29,6.03,7.1,25.46459,38.48,0.6584499,20.21,16
183,7.33,5.92,7.2,26.5785,32.9,0.4551721,18.85,18
2700,7.03,5.94,7.03,2.5724,61.88,0.511846,2.36,6
603,7.05,6.03,7.03,1.8666,62.6,0.3840596,1.83,23
2485,7.06,5.96,7.04,5.488999,54.14,0.4561573,4.99,22
154,6.75,6.04,6.73,0.0426,80.42,0.5875977,0.06,29
15555,6.78,5.9,6.68,0.0616,70.34,0.3504256,0.07,25
5397,7.06,5.93,6.95,1.921,69.44,0.5117758,1.7,7
7330,7.0,6.05,7.06,8.226998,52.88,0.7252492,8.66,23
91,6.6,5.89,6.74,0.1491,67.64,0.5583863,0.21,22
7075,7.26,6.01,7.2,21.8375,34.88,0.4192863,17.47,17
603,6.76,6.04,6.74,0.1800001,63.68,0.4888059,0.25,14
7319,7.05,6.08,7.06,6.324402,54.32,0.480782,6.52,15
5099,7.01,6.06,7.04,3.952001,56.66,0.484766,4.16,10
2306,7.07,5.96,7.2,11.1555,41.36,0.4522439,10.05,7
5371,7.33,6.01,7.23,31.60079,34.52,0.5236122,23.94,11
7412,7.24,6.07,7.31,27.41309,37.22,0.6277148,23.43,17
5371,7.07,6.04,7.05,4.429001,57.38,0.5623513,4.3,15
2704,6.99,5.9,7.05,9.101498,47.48,0.464797,8.35,28
167,7.21,6.0,7.14,26.9951,34.7,0.5038226,22.31,11
7369,6.9,6.02,6.99,1.8744,63.32,0.6378106,2.13,14
603,6.75,6.01,6.71,2.597399,32.9,0.3815367,3.51,2
5100,6.67,5.93,6.7,3.026601,37.22,0.6115493,4.09,28
78,6.62,6.04,6.7,0.0522,76.64,0.4785955,0.09,23
2290,7.17,5.99,7.19,7.788002,41.18,0.2506048,6.6,27
131,7.01,6.02,7.02,6.286501,53.06,0.6083077,6.35,19
7106,6.75,6.03,6.8,0.0576,73.76,0.447629,0.08,31
91,7.09,6.05,6.96,0.8735999,73.76,0.4745924,0.84,30
5109,6.99,5.91,6.99,2.7108,63.5,0.4384971,2.51,23
5349,6.96,5.92,7.06,4.6696,56.84,0.5232858,4.49,14
91,7.27,5.98,7.22,33.7077,34.16,0.5654933,26.13,9
5029,6.93,6.01,7.05,8.841196,51.98,0.6637408,9.61,25
5100,7.15,6.02,7.11,13.6052,41.18,0.4514433,12.04,11
91,7.05,5.92,7.03,16.2042,45.14,0.628435,14.34,11
2812,6.99,6.01,7.0,0.7839996,73.4,0.4048696,0.8,1
7331,7.03,6.04,7.01,1.7721,63.5,0.4147361,1.79,13
7106,7.07,6.03,6.98,16.172,42.44,0.4756051,15.55,8
15555,7.25,5.9,7.32,34.4655,32.36,0.4926623,25.53,17
7412,7.28,6.02,7.21,7.887602,44.24,0.2959985,6.26,21
2700,7.07,5.93,6.92,1.5504,65.48,0.3168768,1.36,17
7369,6.7,5.94,6.74,0.1292,70.34,0.5237743,0.17,23
7370,7.27,6.02,7.32,24.6,35.96,0.5070688,19.68,11
4896,6.73,5.92,6.69,0.1863,63.86,0.4720738,0.23,9
7319,6.86,5.92,6.7,3.8916,32.0,0.4743705,4.14,3
15000,7.28,6.05,7.43,32.3367,30.02,0.5533221,26.29,24
7394,7.01,5.99,7.01,1.458601,66.92,0.4568117,1.43,7
7389,7.17,6.02,7.02,6.4975,55.04,0.5055113,5.65,1
5397,7.03,6.0,7.06,2.914901,60.26,0.4017258,2.83,20
5100,7.14,5.98,7.18,31.088,35.06,0.5977606,26.8,18
7319,6.78,6.03,6.81,3.795,33.26,0.5155647,5.06,5
7432,7.05,6.1,6.93,6.792502,52.16,0.4773166,7.15,16
78,7.34,6.03,7.17,18.34,40.64,0.4422482,14.0,7
7319,7.05,6.05,7.06,0.8,69.98,0.4371069,0.8,3
5142,7.2,5.99,7.25,15.8268,38.66,0.4694028,13.08,17
5109,6.93,5.97,7.02,1.008,75.92,0.5804011,1.05,30
7389,7.37,6.02,7.36,33.0075,32.0,0.4866068,24.45,30
5349,6.71,5.99,6.64,0.1368001,63.32,0.5867356,0.19,21
2306,7.13,5.96,7.07,6.9381,54.5,0.5408698,5.93,8
7432,7.18,6.0,7.15,11.3634,43.52,0.377993,9.63,27
2306,6.99,6.02,7.0,3.162199,58.46,0.5293534,3.26,30
2812,6.71,5.99,6.82,0.3384001,56.3,0.5405282,0.47,12
167,7.34,6.0,7.2,29.681,33.26,0.5017709,22.15,18
91,7.13,5.97,7.09,9.883204,45.68,0.4087292,8.52,7
13777,6.64,6.01,6.65,0.1763999,62.78,0.4562043,0.28,14
7106,7.15,5.91,7.22,28.74321,35.78,0.5749739,23.18,10
7393,7.22,5.99,7.15,19.5816,41.54,0.4981591,15.92,17
78,7.02,6.09,7.07,5.728799,48.92,0.4130535,6.16,5
91,7.05,6.0,7.07,4.830001,54.32,0.4378744,4.6,8
7369,7.12,5.9,7.08,7.942199,53.78,0.6246483,6.51,22
4911,7.1,5.96,7.05,17.67,44.42,0.6164657,15.5,27
7374,7.28,5.97,7.19,21.81151,41.0,0.5059282,16.65,13
7394,7.26,6.0,7.23,19.3158,35.96,0.4244844,15.33,21
2261,7.05,6.0,7.05,4.861501,57.38,0.4594119,4.63,14
3875,6.77,6.1,6.72,3.2696,31.82,0.4517566,4.88,27
7393,6.67,5.93,6.71,2.183001,37.94,0.41405,2.95,16
13777,6.97,6.06,6.96,1.5288,66.38,0.4015487,1.68,15
7393,7.14,5.94,7.08,19.296,42.26,0.6549303,16.08,9
2261,7.03,6.04,7.12,18.9783,39.38,0.5528292,19.17,12
5404,6.98,5.97,6.91,0.7474002,75.38,0.4855163,0.74,26
2485,6.78,6.03,6.7,4.335,32.9,0.5027832,5.78,28
7106,6.64,6.0,6.7,0.6463999,53.06,0.583275,1.01,27
2485,6.72,6.03,6.76,0.2828998,55.76,0.4249357,0.41,20
7106,7.17,6.09,7.17,10.0116,45.86,0.433704,9.27,7
2252,6.98,5.98,7.07,0.34,79.88,0.3618198,0.34,29
7389,6.75,5.98,6.73,0.4543,55.22,0.637745,0.59,20
7412,7.0,6.04,7.16,2.3712,55.76,0.3100519,2.47,16
2261,7.11,6.03,7.03,0.5075999,73.94,0.4083459,0.47,14
5099,7.05,5.94,7.06,9.479401,50.72,0.5911142,8.54,6
131,7.04,6.04,7.1,6.32,54.86,0.6328129,6.32,17
3875,6.79,6.06,6.74,2.117,33.62,0.3487925,2.9,23
4896,6.74,6.02,6.8,0.7199998,49.46,0.5771468,1.0,4
7389,7.01,5.97,6.99,0.7384003,72.86,0.4686048,0.71,2
5397,6.72,5.96,6.8,4.521998,32.54,0.5537457,5.95,19
13777,7.03,5.97,7.03,5.056202,56.48,0.4413834,4.77,17
7370,7.0,5.95,6.99,1.827,68.0,0.4583728,1.74,9
603,7.12,6.05,7.14,14.8837,45.14,0.5681031,13.91,27
7075,7.26,5.97,7.2,26.30311,33.98,0.4559543,20.39,18
5404,6.98,5.97,6.99,0.5353001,73.04,0.2862029,0.53,9
2812,7.27,5.99,7.31,35.67361,32.54,0.6167724,27.87,23
2290,7.19,6.0,7.33,19.0043,32.36,0.3996624,15.97,25
7374,6.75,5.98,6.73,0.4158,50.72,0.3796414,0.54,3
44,7.1,6.0,7.1,7.303999,50.54,0.490274,6.64,10
2812,7.17,5.98,7.11,18.2546,44.06,0.6742309,15.34,21
2261,6.99,6.01,7.03,2.773399,63.68,0.5737746,2.83,31
7394,6.8,5.96,6.75,3.0072,37.58,0.4795801,3.58,14
5279,7.15,6.04,7.39,18.5259,34.52,0.4001239,16.69,10
13777,7.16,5.95,7.23,12.7413,45.86,0.5589725,10.53,28
164,6.97,6.0,7.04,2.531699,64.94,0.5095758,2.61,3
5404,7.26,5.98,7.21,21.44,40.1,0.497364,16.75,21
7403,7.1,6.02,6.96,6.0156,54.68,0.4600106,5.57,2
2704,7.16,5.96,7.44,27.17999,29.66,0.4331078,22.65,25
2700,7.16,6.03,7.18,10.1248,50.18,0.5717407,8.96,29
78,7.15,5.97,7.12,9.310203,44.24,0.3821948,7.89,8
7319,7.07,6.14,7.05,1.2183,68.72,0.5264368,1.31,13
2700,6.77,5.98,6.77,0.2291,62.06,0.4899558,0.29,22
13674,6.81,6.08,6.68,2.0805,39.56,0.452355,2.85,23
5404,7.11,6.04,7.05,14.659,45.5,0.6134427,13.7,5
150,7.19,5.99,7.03,4.932001,58.82,0.4974471,4.11,19
2704,6.99,5.98,7.0,0.5756999,76.28,0.4048868,0.57,4
7369,7.39,6.0,7.36,34.5415,30.74,0.4733183,24.85,24
7396,6.74,5.91,6.72,0.2573,62.06,0.4648254,0.31,22
5109,6.99,5.98,7.06,0.6564998,69.08,0.3760386,0.65,21
5100,7.12,5.87,7.2,28.05,36.14,0.5237064,22.44,4
5109,7.08,6.01,7.04,1.07,73.04,0.4895543,1.0,11
4896,7.28,5.99,7.23,16.16371,39.56,0.3811924,12.53,28
13674,7.13,5.97,7.15,20.52041,38.3,0.4663521,17.69,8
7369,7.13,6.03,7.16,10.307,48.56,0.6570063,9.37,7
2812,6.99,5.96,7.0,0.3501999,84.74,0.557997,0.34,27
4887,6.66,6.04,6.77,0.3285999,58.64,0.6155308,0.53,21
7369,7.23,6.03,7.17,20.088,40.46,0.6156092,16.74,16
91,6.71,5.97,6.75,2.545601,37.04,0.5339454,3.44,30
44,7.04,6.0,7.0,4.2952,59.9,0.5828602,4.13,23
5371,6.68,6.08,6.75,3.756,32.72,0.5820609,6.26,13
13777,7.21,6.05,7.1,15.892,44.78,0.5281218,13.7,4
7393,6.78,6.03,6.75,3.9825,30.56,0.4066278,5.31,26
7432,7.01,6.1,7.01,1.274,68.9,0.452546,1.4,10
167,7.16,6.02,7.07,20.235,34.7,0.407687,17.75,2
15000,6.98,5.97,7.04,4.403601,55.94,0.502284,4.36,17
7341,7.23,5.96,7.23,18.5801,38.3,0.5083643,14.63,17
2704,6.99,6.06,6.99,1.8042,68.18,0.528439,1.94,6
7432,6.91,5.94,7.02,0.3879999,81.14,0.4204175,0.4,18
5279,7.23,5.99,7.24,14.1856,46.04,0.5336189,11.44,27
7330,7.08,5.99,7.12,15.5325,44.96,0.5348089,14.25,7
13777,7.05,6.01,7.04,1.6952,67.64,0.6655865,1.63,24
15000,6.69,5.97,6.77,1.1088,43.7,0.4352005,1.54,13
7369,6.98,5.95,6.97,1.3081,69.62,0.5559332,1.27,14
7403,6.71,6.0,6.64,0.2059,64.04,0.4279,0.29,14
5279,6.71,5.99,6.77,0.036,78.98,0.4407966,0.05,29
78,6.78,6.07,6.72,0.0213,82.94,0.5149592,0.03,27
7329,7.04,5.93,7.06,1.3764,71.6,0.535937,1.24,28
2261,6.77,6.1,6.69,1.7621,37.04,0.4310098,2.63,17
5100,7.09,5.99,7.1,5.500002,54.5,0.4885821,5.0,22
7396,7.17,6.06,7.2,14.9295,44.24,0.5015345,13.45,7
13674,7.21,6.02,7.18,22.4315,40.1,0.542869,18.85,19
7370,7.29,6.0,7.25,37.6164,32.54,0.6112176,29.16,12
167,7.05,5.97,6.98,4.233602,57.56,0.4562804,3.92,15
5142,7.03,5.99,6.99,3.712801,56.12,0.3677458,3.57,16
5142,7.1,6.07,7.15,20.58969,37.04,0.5568275,19.99,6
7412,6.69,5.97,6.73,0.7560002,50.9,0.6679676,1.05,5
7331,6.96,6.03,7.05,0.6323999,73.4,0.391932,0.68,28
2704,7.29,6.03,7.38,27.46799,32.72,0.5216597,21.8,1
167,6.78,6.03,6.78,1.6875,44.06,0.517075,2.25,17
164,7.22,5.97,7.16,21.9125,41.54,0.5733287,17.53,14
7370,7.08,6.1,7.14,16.1504,40.1,0.4696494,16.48,7
7106,7.06,5.92,7.04,6.383999,55.58,0.6135001,5.6,15
44,7.21,5.97,7.06,13.7764,46.76,0.5792059,11.11,28
4896,7.13,6.01,7.12,13.7872,46.22,0.4945885,12.31,21
164,7.11,6.11,7.06,9.54,49.46,0.4919119,9.54,9
2704,7.12,5.96,7.13,30.1832,36.5,0.6083371,26.02,12
13674,6.72,6.0,6.74,0.2303999,62.42,0.496825,0.32,18
5100,7.03,6.03,7.06,4.25,55.4,0.473216,4.25,7
7370,7.29,6.06,7.09,18.8559,30.2,0.3297879,15.33,31
7106,7.09,6.0,7.2,17.9305,41.54,0.5738117,16.45,26
15555,6.97,6.01,7.03,1.977599,64.22,0.461909,2.06,7
7329,6.7,5.97,6.7,2.5258,36.32,0.4906088,3.46,17
7403,6.75,6.04,6.76,0.2769,58.28,0.446715,0.39,21
15000,7.08,5.98,7.0,0.638,77.72,0.6273822,0.58,27
5397,7.35,6.08,7.25,27.2288,35.24,0.5647576,21.44,14
2812,7.16,5.94,7.31,30.10959,33.98,0.5551193,24.68,31
